139349,136342,151022,115752,1 
141406,136697,153079,116106,1 
139349,137230,155552,116524,1 
143200,137871,159287,116953,1 
139350,138655,163021,117330,1 
142261,139443,165526,117626,1 
139349,140227,167831,117857,1 
141797,140989,169726,118025,1 
142334,142398,173882,118158,1 
139349,142986,176503,118346,1 
142816,143585,179569,118543,1 
139350,144347,182936,118780,1 
143003,145215,186064,119036,1 
139349,146253,189364,119453,1 
143357,147514,192537,119850,1 
139350,149669,196743,121396,1 
140742,170972,220685,132164,1 
146373,172844,224606,132292,1 
142889,178135,236419,132504,1 
148355,180924,240020,132729,1 
143761,182887,241049,132862,1 
146831,184232,242288,133000,1 
144754,185667,244367,133247,0 
148601,187860,247025,133508,1 
152711,198922,260004,138687,1 
159376,204524,267174,140545,1 
158944,207474,271606,140766,1 
164139,210646,274072,140947,1 
162790,213510,277250,141118,1 
168499,216649,280266,141380,0 
166689,219456,283721,141687,0 
171950,222307,286381,141922,0 
176709,238556,306334,143699,0 
170749,241150,309962,144566,0 
175921,243429,312757,145366,0 
170748,245098,315270,146159,0 
170749,249180,323345,147795,0 
177354,252874,326837,148665,0 
170924,254678,328226,149545,0 
177046,257661,332753,150349,0 
171480,260372,335335,151158,0 
48534,30165,58700,5164,0 
42555,32823,59923,5321,0 
47424,36410,62291,5504,0 
43565,39192,60658,5722,0 
140482,137368,145304,120089,1 
141832,137603,146655,120323,1 
140481,137999,148676,120718,1 
143317,138510,151511,121229,1 
140481,139288,153967,121788,1 
143055,140160,156321,122304,1 
140481,141121,158867,122732,1 
144651,142081,162504,123051,1 
140481,143043,165988,123229,1 
140481,146220,173635,123401,1 
143740,147232,176222,123675,1 
140481,148041,178930,123897,1 
144108,148800,181969,124056,1 
140482,149717,185294,124211,1 
144247,150697,188297,124324,1 
141873,176604,222296,137090,1 
142946,180036,230356,137200,1 
144020,184103,238101,137426,1 
149746,187152,241749,137686,1 
144893,189296,242733,137866,1 
148086,190764,243963,137990,1 
145885,192403,246107,138194,1 
150001,194865,248788,138463,1 
146935,196638,250053,138921,1 
150117,204064,260127,143311,1 
153960,206267,261845,143859,1 
160076,214950,273355,145747,0 
165402,218253,275731,145877,0 
163922,221232,278842,145993,0 
169862,224602,281918,146224,0 
167821,227643,285345,146458,0 
173267,230679,287984,146643,0 
170598,233630,292302,146837,0 
177967,236474,296914,147063,0 
171446,239782,301077,147309,0 
175995,242700,302564,147657,0 
171881,245372,305399,148134,0 
178055,248188,309075,148819,0 
171880,251006,312748,149666,0 
177280,253513,315554,150660,0 
171880,255407,318020,151652,0 
171880,259618,325980,153275,0 
178783,263610,329523,154113,0 
172055,265695,330864,155065,0 
178344,268845,335349,155802,0 
172611,271669,337811,156582,0 
43318,33692,60604,5459,0 
48292,37384,62920,5564,0 
44328,40304,61242,5702,0 
45743,41718,59875,5833,0 
141624,133594,140936,120194,1 
144244,133768,143556,120369,1 
141724,134005,145859,120605,1 
143293,134290,147427,120891,1 
141724,134628,149548,121228,1 
144045,135044,151869,121645,1 
141724,135672,153634,122158,1 
143649,136482,155443,122732,1 
141724,137460,157811,123315,1 
145068,138479,160760,123823,1 
141724,139629,163077,124195,1 
144509,140711,165083,124405,1 
141724,141783,167222,124516,1 
141724,147124,181307,124758,1 
145212,148364,183951,124986,1 
141724,150968,192488,125105,1 
143116,177314,230030,137855,1 
148854,179293,233769,137962,1 
144189,180997,238190,138105,1 
145263,185221,245982,138263,1 
151132,188413,249547,138406,1 
147128,193801,253478,138543,1 
151423,196442,256134,138722,1 
148177,198316,257232,139169,1 
155320,207950,268485,143997,1 
156341,210569,271892,144959,1 
161852,213766,274896,145968,1 
161318,216950,279077,146070,1 
165165,223337,283918,146175,0 
171300,226902,287074,146370,0 
169064,230159,289810,146586,0 
174775,233460,292480,146851,0 
171840,236832,296632,147272,0 
179758,240224,301599,147821,0 
172689,244046,306050,148335,0 
177609,247336,307662,148848,0 
173123,250273,310558,149416,0 
179529,253320,314292,150119,0 
173123,256365,317975,150968,0 
178699,259048,320732,151910,0 
173123,261116,323146,152852,0 
176964,261951,325094,153718,0 
173298,271650,335583,155802,0 
179692,274905,339891,156477,0 
47018,42994,60802,5866,0 
46491,43199,58600,5971,0 
133485,134987,122983,119702,1 
136759,135130,126040,120488,1 
138459,135233,130213,120591,1 
142900,135504,142846,120751,1 
145753,135911,145589,120984,1 
143105,136415,147984,121251,1 
144980,137006,149622,121558,1 
143104,137725,151839,121938,1 
145875,138591,154272,122388,1 
143105,139661,156061,122831,1 
145377,140818,157705,123177,1 
143105,142014,159717,123395,1 
143105,151891,181642,123609,1 
146773,153311,184225,123788,1 
143104,154230,186540,123898,1 
146884,155141,189510,124050,1 
143105,156356,192973,124229,1 
146984,157451,195816,124344,1 
143536,175829,221547,136981,1 
147703,177869,221064,137283,1 
143821,179595,223433,137458,1 
150342,185401,234723,137566,1 
150768,188970,242531,137667,1 
146644,191621,246977,137858,1 
150841,198557,252148,137990,1 
148509,200537,254509,138194,1 
152961,203335,257185,138351,1 
149558,205315,258209,138803,1 
152525,206564,259302,139539,1 
162699,224156,279828,145477,1 
172847,234273,287784,145642,1 
170445,237702,290497,145814,0 
176358,241205,293153,146016,0 
173221,244910,297372,146349,0 
181484,248647,302263,146694,0 
174070,252781,306478,147006,0 
179217,256298,307803,147375,0 
174504,265473,317394,148918,0 
180184,268260,320029,149788,0 
174504,270470,322409,150697,0 
178453,271413,324290,151558,0 
131312,132626,124184,120933,1 
135751,133555,127787,121863,1 
136685,134183,131331,122795,1 
140268,134635,134469,123565,1 
141659,135242,138822,123796,1 
143864,135801,140650,124097,1 
144578,136257,145390,124353,1 
147215,136684,147827,124601,1 
146101,137482,152519,124935,1 
149530,138465,155483,125336,1 
146305,139366,157972,125734,1 
148577,140354,159741,126130,1 
146305,141704,162283,126588,1 
149839,143334,164924,127133,1 
146306,145051,166692,127626,1 
148909,146539,168072,127958,1 
146305,147910,169912,128133,1 
146305,158126,191957,128259,1 
150369,159942,194512,128412,1 
150403,162296,199579,128514,1 
146305,163976,203140,128707,1 
150647,165533,205995,128944,1 
146305,166819,208837,129081,1 
150792,168559,212175,129514,1 
146305,171304,216864,131369,1 
153296,175066,221560,133943,1 
146511,177903,223984,135112,1 
156019,183147,231123,139934,1 
146736,188530,234934,144151,1 
151609,191277,234801,144529,1 
147021,193617,237153,144771,1 
152904,195800,240938,145090,1 
147697,198306,244876,145332,1 
148770,202272,252838,145508,1 
154516,204685,256880,145795,1 
154374,214897,266279,145935,1 
165899,240706,291793,152894,0 
171366,244150,293971,153035,0 
169746,247376,296225,153178,0 
176368,251428,299764,153389,0 
173645,255235,302022,153638,0 
179961,259140,304779,153888,0 
176421,263504,309047,154227,0 
185450,268007,314050,154626,0 
177270,272899,318312,154965,0 
182947,276946,319436,155267,0 
184500,283520,325251,156207,0 
177704,287180,329105,157190,0 
183694,290276,331695,158255,0 
177704,292806,334164,159140,0 
181959,294055,336054,159937,0 
177704,297652,341706,160786,0 
185462,318794,360709,164962,0 
42196,11781,36181,2885,0 
137985,131450,134235,122047,1 
138740,132380,137876,123097,1 
142550,133059,141057,123966,1 
146051,134356,147012,124099,1 
146633,134948,151590,124235,1 
148155,136334,158374,124396,1 
151867,137600,161289,124679,1 
148360,138854,163727,125031,1 
151002,140212,165467,125400,1 
148360,141948,168000,125787,1 
152396,144079,170686,126289,1 
148360,146444,172556,126935,1 
151669,148638,174147,127642,1 
148360,150681,176327,128314,1 
152298,152294,178894,128907,1 
148359,154018,181276,129481,1 
151672,155628,183440,130010,1 
148359,157130,185799,130439,1 
152938,158499,189305,130848,1 
148360,159927,192936,131315,1 
151681,161126,195296,131724,1 
148360,162183,197579,131997,1 
151005,163141,199440,132195,1 
148360,165001,202302,132417,1 
152643,167036,204948,132637,1 
